contact_id,account_id,email,first_name,last_name,title,contact_status,job_persona,job_level,mql_date,mkto_contact_score,has_lead_origin,primary_lead_id,no_longer_with_company,has_opted_out
003u8JiZXVKuhizRIB,001gatwqilBIzbvfLu,darlene.ross@bryantgroup.com,Darlene,Ross,SOC Analyst,Active,Security Operations,Director,,64,False,,False,False
0032fa5RKrQXDhiqBo,001Is9hVLXnGBB19sM,tina.herrera@arroyomillerandtucker.com,Tina,Herrera,Information Security Manager,Active,Security Management,Individual Contributor,,50,False,,False,False
003ZszIl98M19FCMmd,001zNmREpOaUVgAk7G,sheila.wilson@rossrobinsonandbright.com,Sheila,Wilson,,Nurture,,VP,,19,False,,False,False
003wmpM3CgdHjbFeoB,001gatwqilBIzbvfLu,tara.white@bryantgroup.com,Tara,White,Director of Cybersecurity,Active,Security Leadership,C-Suite,,45,False,,False,False
003oozm3eKdBnLlxCm,001q4jB6nBvbdFo9xb,sydney.baker@smithmontoyaandevans.com,Sydney,Baker,,Active,Security Management,VP,,52,False,,False,False
003gCzVnsjX74JIozG,001EcFK12BGCSzOjD8,daniel.hamilton@jones-young.com,Daniel,Hamilton,Threat Analyst,Nurture,,C-Suite,,48,False,,False,False
003uJ3KjJa8cDVcGDX,001ePut0SstzyshA6P,jessica.edwards@wilkerson-day.com,Jessica,Edwards,Security Analyst,Active,,Manager,2026-04-20 11:30:00,44,False,,False,True
003nwo9aPkCJK8CiRl,001piAMozPf8eGF9Iy,catherine.dixon@campbell-clark.com,Catherine,Dixon,,Active,,C-Suite,,46,False,,False,False
003wMwkIeRm8ohD6J7,001Wz5FYrsK9EjHvIH,paul.ray@robinsonjonesandwelch.com,Paul,Ray,Security Analyst,Active,Security Operations,Individual Contributor,,20,False,,False,False
003dxCFZDGZ3CwPQ82,001f7ZJ69PqcUDO4lK,jonathan.fletcher@hickmanltd.com,Jonathan,Fletcher,Chief Security Officer,Active,Security Executive,,2026-04-20 11:30:00,60,False,,False,False
003ekgjjm7bzQ5DATb,001f7ZJ69PqcUDO4lK,aaron.frost@hickmanltd.com,Aaron,Frost,CISO,Active,Security Executive,VP,,46,False,,False,False
003OWEPGICJ3tWoxr0,001Lh8WvAwFv0Yg7NZ,amanda.ball@bakermasonandwhite.com,Amanda,Ball,Chief Security Officer,Nurture,Security Executive,Manager,,60,False,,False,False
003lkR4Xjh9JBwmRP8,001Lh8WvAwFv0Yg7NZ,judy.lambert@bakermasonandwhite.com,Judy,Lambert,Security Director,Nurture,Security Leadership,VP,,26,False,,False,False
0035V65j8HFOs38U9P,001fGcn13Dce53Ic5t,michael.jones@hernandezltd.com,Michael,Jones,,Active,Non-Prospect,C-Suite,,18,False,,False,False
003QhbMnwuLmGWVmf0,0011fgUKx7tirfILLW,elizabeth.rivera@lewis-murphy.com,Elizabeth,Rivera,Director of Cybersecurity,Active,Security Leadership,,,58,False,,False,False
003FdPySAxavtBIn3T,00130pNIhsHFk6jOSL,lee.charles@wrightgarciaanddeleon.com,Lee,Charles,,Stale,,,,73,False,,False,False
003TzZLis9Gu5KxaNq,001Is9hVLXnGBB19sM,jennifer.evans@arroyomillerandtucker.com,Jennifer,Evans,Cybersecurity Manager,Stale,,Director,,27,False,,True,False
003ZrEZsKETnXjsNNh,0015qOpx4kysRoORaD,kyle.ortiz@meadowsplc.com,Kyle,Ortiz,SecOps Manager,Active,,VP,2026-04-20 11:30:00,38,False,,False,False
003VE8LwDBpQ8YxTbq,001gatwqilBIzbvfLu,richard.phillips@bryantgroup.com,Richard,Phillips,Solutions Engineer,Active,Partner / Channel,,,22,False,,False,False
003wN7dsNemMVLkut0,001EBqUhArQEPcyLas,david.fisher@yuinc.com,David,Fisher,Cybersecurity Manager,Disqualified,Security Management,C-Suite,,21,False,,False,False
003ZaGxEv4gjnl3MZG,001L2lVSID1u7a67h9,shelby.byrd@lewiskennedyandsantana.com,Shelby,Byrd,,Active,Security Leadership,Manager,,55,False,,False,False
003Y5DtwY3LVvSbYn1,001Y7gbtP7ySeQMgV0,raven.gilbert@smith-bowen.com,Raven,Gilbert,,Active,Security Operations,,2026-04-20 11:30:00,34,False,,False,True
003WeWUcgXFdhpePUW,0015QHXw3HNfVOwOc8,kevin.kelley@ramirezstricklandandwashington.com,Kevin,Kelley,,Stale,Partner / Channel,,,43,False,,False,False
003066vjFToJgJanlr,0014d9n0Xv00kKXR4b,aaron.mitchell@reid-poole.com,Aaron,Mitchell,SOC Analyst,Nurture,,VP,,56,False,,False,False
003RlPgZ8AFzVtCGEw,001TYIKIuhvPU1S8Lv,russell.carpenter@stanleytuckerandlee.com,Russell,Carpenter,,Disqualified,Non-Prospect,Manager,,54,False,,False,False
003CTQ0oz9A13X6waP,001iVUi9iGaOBSMjzQ,diana.marshall@white-green.com,Diana,Marshall,Chief Security Officer,Active,Security Executive,Individual Contributor,,73,False,,False,False
003R8T3kwmm0zoAEVV,001uY18it6mt78sREJ,scott.lewis@simmonsmeadowsandgriffin.com,Scott,Lewis,Threat Analyst,Active,,,,50,False,,False,False
003FjChEo6bTZEblLu,001EBqUhArQEPcyLas,thomas.santana@yuinc.com,Thomas,Santana,Security Research Engineer,Nurture,Non-Prospect,C-Suite,,62,False,,False,False
003CsEFHYHbV92hB0B,001EeVVhDIq2AnHTmt,laura.jackson@abbott-munoz.com,Laura,Jackson,VP Security,Disqualified,Security Executive,Director,,57,False,,False,False
003tyVJEIHDIjdqKxP,0016ygsij6X7Ok8R5W,christopher.robertson@marshall-petersen.com,Christopher,Robertson,Senior SOC Analyst,Active,Security Operations,C-Suite,2026-04-20 11:30:00,11,False,,False,False
003YKVMxA9zdpotfQ1,001dp0CXP9K63LSFZH,cynthia.rogers@snydercamposandcallahan.com,Cynthia,Rogers,,Active,,C-Suite,,29,False,,False,False
003FAbDbtJtgEQmEYP,0018GrgmolaHr8IRh1,loretta.potter@rodriguezllc.com,Loretta,Potter,,Active,,,,29,False,,False,False
003e0nqsJXM7SJKqJG,001iwItCqpgrxMp1ju,emily.walker@johnson-doyle.com,Emily,Walker,,Active,,Director,,52,False,,False,False
003HmyMCVlbR1Jn7UC,001VIhhWZwZcSH9gZU,james.johnson@smith-bell.com,James,Johnson,Cybersecurity Manager,Active,,,,34,False,,False,False
003dmCoUV0z14N0qrj,001G895i1JwQV7Vbeq,john.alvarez@king-miller.com,John,Alvarez,,Active,Security Leadership,,,39,False,,False,False
003tE9A4mqbWrINcSW,001qWCA79ISjs8JHUd,melissa.jones@williamsandsons.com,Melissa,Jones,,Stale,Security Management,C-Suite,,39,False,,True,True
00373P2y00oJFhPJWG,001ReIdHFJjuGhmKfF,robert.soto@diazinc.com,Robert,Soto,Information Security Manager,Nurture,Security Management,,,72,False,,False,False
003TXU6ngnrz1dHRhH,0017tO4fJHS64k2k59,james.horton@johnson-carlson.com,James,Horton,Senior SOC Analyst,Active,Security Operations,,,26,False,,False,False
003Yb7L0P6QWoIt7wY,001ioRRdzHzmA4KR1V,troy.sanchez@carlson-cruz.com,Troy,Sanchez,Partner Alliance Manager,Nurture,Security Management,C-Suite,,53,False,,False,False
0038pfZon34N2Vzc1Z,001OQdhtzF3Rth4sMn,diana.smith@smith-frost.com,Diana,Smith,,Active,Security Operations,,,44,False,,False,False
003gjqeATHuRVNlBNa,0015BRh8LojIIf94Ch,karen.carrillo@walkerllc.com,Karen,Carrillo,VP Security,Stale,Security Executive,Director,,19,False,,False,False
003SVOiKz6B2ikKurf,001piAMozPf8eGF9Iy,daniel.coleman@campbell-clark.com,Daniel,Coleman,SecOps Manager,Disqualified,,Manager,,29,False,,False,False
00365OM48mRkyAqfw6,,gregory.rubio@orphan-enterprise.com,Gregory,Rubio,Threat Analyst,Active,,Individual Contributor,,57,False,,False,False
003nm6YqUxAmnZTllX,001NgAC72qFl41sNLj,april.williams@hendersonramirezandlewis.com,April,Williams,Director of Information Security,Active,Security Leadership,Individual Contributor,,77,False,,False,False
003OfD28ynxALeId5D,001xG7YXipN2Ig00rV,john.charles@turnerriggsandroman.com,John,Charles,Security Director,Active,,Individual Contributor,,42,False,,False,False
003pMsyw8IJqF52itG,001Y7gbtP7ySeQMgV0,stephen.solis@smith-bowen.com,Stephen,Solis,,Active,Security Executive,,2026-04-20 11:30:00,54,False,,False,False
003U5r2MVqt3t9Vj0O,001FVr9Qh8yXv6UmFF,elizabeth.travis@rodriguezbrennanandgarrison.com,Elizabeth,Travis,,Stale,Non-Prospect,VP,,61,False,,False,False
003kCh3EB9ICgSjvmr,001E2JDBld6DYyeNdj,caitlin.dodson@allen-allen.com,Caitlin,Dodson,SecOps Manager,Disqualified,Security Leadership,VP,,48,False,,False,False
0039aVl5pEfur8hx5g,001INM1MjeBsrdFtCd,patricia.salazar@donovan-harris.com,Patricia,Salazar,SOC Analyst,Stale,,Individual Contributor,,32,False,,False,False
003MqOucMC694Xi1Xr,001qWCA79ISjs8JHUd,jennifer.wagner@williamsandsons.com,Jennifer,Wagner,,Disqualified,Security Operations,Manager,,65,False,,False,False
003VybmyyO7jsXT54L,001q4jB6nBvbdFo9xb,maria.kelley@smithmontoyaandevans.com,Maria,Kelley,Senior SOC Analyst,Active,,Individual Contributor,,23,False,,False,False
003IAUYMAAcvCnQjEN,001E86PWtzjxUD0sRX,phyllis.manning@mitchell-jordan.com,Phyllis,Manning,SecOps Manager,Active,Security Management,C-Suite,,51,False,,False,False
003h30GscecgAfOJpp,0014HZKjht3X13npgW,thomas.green@gray-mayo.com,Thomas,Green,Information Security Manager,Active,Security Management,Director,2026-04-20 11:30:00,51,False,,False,False
003yf2sKCPMq72llUL,001iVUi9iGaOBSMjzQ,john.walsh@white-green.com,John,Walsh,Software Engineer,Active,Non-Prospect,,2026-04-20 11:30:00,63,False,,False,False
003CzOUTsYMQ7PXfil,0019NIQ0Wobtqn62tO,katie.boyd@guzmanhoffmanandbaldwin.com,Katie,Boyd,Director of Cybersecurity,Stale,Security Leadership,,,42,False,,False,False
003OBMWlsCDbkjR7D1,001xsyf348JkxisEdA,courtney.hill@schmidthansenandstewart.com,Courtney,Hill,Senior SOC Analyst,Active,Security Operations,Manager,,40,False,,False,False
003NS80TKIsEEKLQYE,001Cr0uIamIsMCKEVm,chris.mitchell@jackson-lawson.com,Chris,Mitchell,,Active,Security Executive,,,43,False,,False,False
003zDE6vRbrlvon4vL,0013Vpazov026aO0Tg,joseph.flores@higginsstricklandandmartin.com,Joseph,Flores,Security Analyst,Stale,,VP,,27,False,,True,False
003z6OwD8kmQfDkjEX,001ijULzIDHPnpU2fB,amber.taylor@mcdanielbentleyandmclaughlin.com,Amber,Taylor,Director of Cybersecurity,Active,Security Leadership,Director,,43,False,,False,False
003Pk1FYuhoIE9WVVI,001RBT7qYHDBTq0Zf2,jesse.benson@harrellllc.com,Jesse,Benson,SOC Analyst,Active,Security Operations,VP,,41,False,,False,False
0030ggLW6ZcgN14jsB,00195e5bzVV8OA9x14,jasmine.brown@cortezllc.com,Jasmine,Brown,SOC Analyst,Active,,Individual Contributor,2026-04-20 11:30:00,62,False,,False,False
003m8VaZDrkqSzNpUG,001JXke1Mo4iCppaX3,rick.daniels@lee-davis.com,Rick,Daniels,Director of Information Security,Nurture,Security Leadership,,,27,False,,False,False
003XwbjaX6ft8kdVON,001w6AQOfMXSfjSNTt,robert.clark@holmeswilliamsandwright.com,Robert,Clark,Security Director,Active,Security Management,,,31,False,,False,False
003z2R2StvZ3LjzN3M,001ozlNAbMmKyRmUYd,robert.stein@mccarthyinc.com,Robert,Stein,Software Engineer,Active,,,,51,False,,False,False
0032fHyS2GHnFtvNb3,001D04wzInjq5Jzjux,brandy.dominguez@harveydavisandcrane.com,Brandy,Dominguez,Security Analyst,Stale,Security Operations,VP,,62,False,,True,False
003FT0qFhU6BJavoUK,001Cr0uIamIsMCKEVm,melissa.cannon@jackson-lawson.com,Melissa,Cannon,Security Consultant,Active,Partner / Channel,Manager,,51,False,,False,False
003PYJixTgGlWCjAzf,001DXQsedBEmLtST18,omar.smith@hancockandsons.com,Omar,Smith,,Active,,VP,,39,False,,False,False
003IW2KN9Q6TzkFEC8,001HGZpvr6SgYzV2am,michael.molina@spencer-lee.com,Michael,Molina,Chief Information Security Officer,Stale,Security Executive,C-Suite,,62,False,,False,False
003jI5h0gwrGhsxsbi,001AEeppMKmgs6uMXu,melissa.ashley@salazar-ball.com,Melissa,Ashley,,Nurture,,Individual Contributor,,56,False,,False,False
003hv1zJJ3WDSLVFCB,001HRsYwP8KXSQbD7W,robert.adkins@torres-pope.com,Robert,Adkins,,Stale,,,,62,False,,False,False
003y3vcPBrfkbNVtNN,0012zMj518Y2bTu5X1,amy.morrison@wattsrobinsonandnguyen.com,Amy,Morrison,SOC Analyst,Active,,C-Suite,,39,False,,False,False
003bOG7rmZ0JfHtKE5,001GOAwwln6Eoie0gV,jeffrey.robinson@anderson-bailey.com,Jeffrey,Robinson,,Stale,Security Management,,,46,False,,True,False
003f8HrlVj7Qd7lSsg,001Y7gbtP7ySeQMgV0,ryan.johnson@smith-bowen.com,Ryan,Johnson,,Disqualified,,,,55,False,,False,False
003doLoFF6qtIebN4b,001MPMDEaIaGr8bYPX,matthew.shelton@riggsplc.com,Matthew,Shelton,Chief Information Security Officer,Active,Security Management,Manager,,17,False,,False,False
003zfNm8x9WHA4CaCZ,001JnOng0wVJY08YMN,richard.martin@novakplc.com,Richard,Martin,,Stale,,Manager,,44,False,,False,False
003L0xvNKFcTIsyhiI,001rNHu9GCLgR0OVSn,tanner.anderson@house-glover.com,Tanner,Anderson,Director of Cybersecurity,Stale,,Director,,16,False,,True,False
003QvqUCp8vCLaQOaD,001YTH8xIZM1JRcore,cindy.johnson@mcclainmillerandhenderson.com,Cindy,Johnson,Director of Information Security,Active,Security Leadership,Manager,,69,False,,False,False
003f2OH3YBh8xLx0Y8,001ioRRdzHzmA4KR1V,phillip.elliott@carlson-cruz.com,Phillip,Elliott,,Active,Security Management,Director,,25,False,,False,False
0035wfMsSoEwr4RmmY,001VJGyOphTExIqqB9,anthony.day@pattersonsmithandjones.com,Anthony,Day,Senior SOC Analyst,Stale,Security Operations,Manager,,46,False,,False,False
003OJQJeheqJoGWlQ9,001YHyNZQeRT0dfACL,derek.murray@walker-jones.com,Derek,Murray,Senior SOC Analyst,Nurture,Security Operations,Manager,,59,False,,False,False
003PO0u0zhGEGcSc4H,,brent.gray@orphan-enterprise.com,Brent,Gray,CISO,Active,,,,47,False,,False,False
003nQ74mudMbAbX50p,0017tO4fJHS64k2k59,jason.murphy@johnson-carlson.com,Jason,Murphy,VP Security,Active,Security Executive,C-Suite,,40,False,,False,False
003eLBfBh84x3QWdXd,001Fvbgz7h6itCmDDB,kathleen.gray@mitchellnelsonandflores.com,Kathleen,Gray,,Stale,Security Leadership,Individual Contributor,,63,False,,False,False
0030yMz1WMCCAMgOPb,001gcLRdTyon1dFrYT,karen.decker@bentleybyrdandorr.com,Karen,Decker,,Active,,Individual Contributor,2026-04-20 11:30:00,64,False,,False,False
00304hFwDMlichKFOw,001xsyf348JkxisEdA,johnny.miller@schmidthansenandstewart.com,Johnny,Miller,,Nurture,Security Operations,Director,2026-04-20 11:30:00,60,False,,False,False
003aKQdFZ1Amm4WvPR,001rSvBpDmH5RiMKpP,andrew.ryan@riverajohnsonandwiley.com,Andrew,Ryan,Senior SOC Analyst,Active,Security Operations,VP,,29,False,,False,False
003ug24E5NQCnDVYYx,001r4Eh0C3BfQ0tveH,zoe.bell@mckeegardneranddavenport.com,Zoe,Bell,,Active,Security Management,Individual Contributor,,50,False,,False,False
003smKVcbmk2SvIlb0,,debra.harrington@orphan-enterprise.com,Debra,Harrington,Cybersecurity Manager,Active,,Individual Contributor,2026-04-20 11:30:00,21,False,,False,False
003nCwxkGXMASh2ilH,001YHyNZQeRT0dfACL,denise.webster@walker-jones.com,Denise,Webster,Security Director,Disqualified,,,,42,False,,False,False
003VK0sjpNrhFKETWX,001RtsYh0OPk9pkjI7,stefanie.gonzalez@millerhernandezandreyes.com,Stefanie,Gonzalez,Threat Analyst,Nurture,Security Operations,,,48,False,,False,False
003CtxRSEqy5Kcnm1y,001nipuaUkxRFZXe1c,andrew.hernandez@jonesinc.com,Andrew,Hernandez,Threat Analyst,Active,Security Operations,Individual Contributor,,63,False,,False,False
003ifBvKCMACzXtxlo,001immdvrHuRrq19Qf,david.caldwell@medina-navarro.com,David,Caldwell,Information Security Manager,Active,Security Management,Manager,,42,False,,False,False
003rohwHuPpUV0lLi1,0013Vpazov026aO0Tg,anne.robinson@higginsstricklandandmartin.com,Anne,Robinson,,Active,,,2026-04-20 11:30:00,52,False,,False,False
003zzJODFVjyoUDFWU,001GoEd9Sf53GRx8ff,holly.wang@rodriguez-johnson.com,Holly,Wang,,Active,Security Operations,,,51,False,,False,False
003RmBIxJh6aYZvzQz,001qpepgaxT82ExHgD,gary.lawson@christensenplc.com,Gary,Lawson,,Nurture,,,,24,False,,False,False
003j7uNLL18myHlgJB,001EBqUhArQEPcyLas,julie.wilson@yuinc.com,Julie,Wilson,,Active,,,,25,False,,False,False
003bm4xmsGCwau4y9i,0010IZbcNJOVzNEMr7,lori.oconnell@dickson-brady.com,Lori,Oconnell,Director of Cybersecurity,Disqualified,,Manager,,44,False,,False,False
0031tYPjJtmSCm9BZL,001h7i71S87XwXaHCP,daniel.johnson@westhendersonandramirez.com,Daniel,Johnson,Threat Analyst,Active,,Manager,,66,False,,False,False
0032CRSsMYkp3TC4lJ,001Q7iLWceWwxJLQ6x,larry.byrd@figueroaplc.com,Larry,Byrd,Director of Cybersecurity,Active,Security Leadership,,,57,False,,False,False
003s4RSnE9I9egVuBp,00195e5bzVV8OA9x14,susan.sanders@cortezllc.com,Susan,Sanders,SOC Analyst,Active,,Individual Contributor,2026-04-20 11:30:00,19,False,,False,False
003U1yah4uUEeIp6iY,001AUuRqphlhHVlnES,jennifer.jones@georgegroup.com,Jennifer,Jones,,Active,Security Operations,,,34,False,,False,False
003kPaqBlS3HBcNGPO,0013MsHarAJOCBnD3X,hannah.burton@bakerandsons.com,Hannah,Burton,Solutions Engineer,Disqualified,Partner / Channel,VP,,45,False,,False,False
003xmp4mabaYQd7fZP,001iYeJA7oqtXRTtqe,curtis.barton@johnston-odonnell.com,Curtis,Barton,Chief Security Officer,Stale,,VP,,45,False,,False,False
003MM5yAoguaOannOr,001g2luCq1GNLLKv0M,melissa.burke@russell-daniels.com,Melissa,Burke,Director of Cybersecurity,Active,,VP,,62,False,,False,False
0039SX5JpfuNy5VikV,001cdWFMFzRfHMrtFm,david.riggs@curryinc.com,David,Riggs,,Disqualified,Security Operations,,,17,False,,False,False
003BFTFRabVhoApeiE,0015BRh8LojIIf94Ch,kimberly.reed@walkerllc.com,Kimberly,Reed,,Nurture,,,,59,False,,False,False
003B2itWcXzYUoTvmd,0015qOpx4kysRoORaD,ross.wood@meadowsplc.com,Ross,Wood,Cybersecurity Manager,Stale,Security Management,,,37,False,,False,False
003GlNeE7d96hkIXmF,001iwItCqpgrxMp1ju,william.peterson@johnson-doyle.com,William,Peterson,,Active,Security Operations,,2026-04-20 11:30:00,17,False,,False,False
003sJ7m1D6wxDALAj7,,melissa.short@orphan-enterprise.com,Melissa,Short,,Active,,Manager,,37,False,,False,False
003HIkxsrIDuSm4a1T,001DN8pbWvTMVTucHY,daniel.yu@harris-walters.com,Daniel,Yu,Director of Information Security,Active,Security Leadership,Individual Contributor,,16,False,,False,False
003NKzc5xJmBp4SFEQ,001tTThRRk7GWSkhWq,cynthia.poole@williamsjohnsonandwright.com,Cynthia,Poole,SecOps Manager,Active,Security Management,VP,,43,False,,False,True
003YNPROqCQpL70aVN,0018EE5GXTeLYHteOt,jasmine.graham@williams-cook.com,Jasmine,Graham,Security Director,Stale,Security Leadership,,,42,False,,True,False
0032kAQFH2KTU51gJX,001Y7gbtP7ySeQMgV0,jessica.sheppard@smith-bowen.com,Jessica,Sheppard,CISO,Stale,Security Executive,Director,,30,False,,False,False
0039YaeRGOTkxRml6B,001CtlRJoWcURYxPY8,joseph.morton@jonesinc.com,Joseph,Morton,SOC Analyst,Active,Security Operations,,,49,False,,False,False
0032B4gNefhdboEVaq,001HnKYaXRvj7uff0L,amanda.webb@doyleltd.com,Amanda,Webb,Information Security Manager,Active,Security Management,,2026-04-20 11:30:00,63,False,,False,False
0039V5DuAw39Y6Pxdw,001jdg3vSFkpBBGjxr,ryan.simon@evansstewartandwalton.com,Ryan,Simon,Information Security Manager,Active,,,,40,False,,False,False
003iL1rRYwMODzl97Y,0019NIQ0Wobtqn62tO,joseph.christian@guzmanhoffmanandbaldwin.com,Joseph,Christian,Information Security Manager,Active,,Individual Contributor,,55,False,,False,False
003ETXv66DORgxLS12,0013Vpazov026aO0Tg,mariah.miller@higginsstricklandandmartin.com,Mariah,Miller,Security Analyst,Stale,Security Operations,,,49,False,,True,False
00399C37DHpk6Rg9b5,001Ze11MFCIX3BYOtD,nicole.sanchez@edwardsbakerandanderson.com,Nicole,Sanchez,,Nurture,Security Operations,,,26,False,,False,False
003hiHSfQ25VLNxSTx,001s9BvYB9WoYKvSNk,steven.bishop@castaneda-ashley.com,Steven,Bishop,Threat Analyst,Stale,Security Operations,VP,,27,False,,False,False
003ffT6Uhw07JadH08,001YYojmLVOkVEUVB5,nicholas.johnson@sandoval-cunningham.com,Nicholas,Johnson,CISO,Nurture,Security Executive,Individual Contributor,,41,False,,False,False
003HCi6ZECLjPXRLt9,001ioRRdzHzmA4KR1V,melissa.white@carlson-cruz.com,Melissa,White,Software Engineer,Active,Non-Prospect,C-Suite,,51,False,,False,False
0037dYjS05nT5W1TsY,001fSEVQOEXfnQsKDG,jason.salinas@ryanplc.com,Jason,Salinas,,Stale,,,,19,False,,False,False
003UyGrRm1yiUJX0RC,001AUuRqphlhHVlnES,matthew.beard@georgegroup.com,Matthew,Beard,,Active,Security Leadership,Director,,43,False,,False,False
003UTaTJQ9j6A05f8l,0011Id9Z850kEnydx9,jacqueline.hill@mcclurewardandlee.com,Jacqueline,Hill,VP Security,Active,,Individual Contributor,,54,False,,False,False
003coEQ7OxQXOW1OrO,,alejandro.vaughan@orphan-enterprise.com,Alejandro,Vaughan,SOC Analyst,Active,,Director,2026-04-20 11:30:00,51,False,,False,False
003bJJqUXlENAJgd4X,001tUJrhQR6FEecAtp,christopher.cortez@martinroseandobrien.com,Christopher,Cortez,Cybersecurity Manager,Nurture,Security Management,,2026-04-20 11:30:00,43,False,,False,False
003EGKSWhU73lLlIXh,001xavU07zUHLnnBbu,tracy.chang@ferrellriceandmaddox.com,Tracy,Chang,,Nurture,,,2026-04-20 11:30:00,30,False,,False,False
003hs7k8Opc64sHiEt,001xG7YXipN2Ig00rV,hannah.brewer@turnerriggsandroman.com,Hannah,Brewer,Security Analyst,Disqualified,,Manager,,64,False,,False,False
003ci1niIKrTAIqOkC,001zi6sEg3iCPU6zUj,travis.mcguire@morton-chase.com,Travis,Mcguire,,Stale,Security Leadership,,,27,False,,False,False
003qNOSIOFkYtWx7pq,001L2lVSID1u7a67h9,christopher.walker@lewiskennedyandsantana.com,Christopher,Walker,,Active,Security Management,,,38,False,,False,False
003WjXqg8n7WhG2KYf,001oBrUBHtYDZw69Cr,heather.torres@moore-bass.com,Heather,Torres,SecOps Manager,Active,,Manager,,29,False,,False,True
0036yvT8GK0DhaFjhx,001UpCXiaZ8iZxNNKq,bonnie.kennedy@garciallc.com,Bonnie,Kennedy,,Active,,,,46,False,,False,False
003l9XFrA62Ys16ztf,0014HZKjht3X13npgW,alyssa.coleman@gray-mayo.com,Alyssa,Coleman,,Active,Partner / Channel,,,31,False,,False,False
003IE27AFTDF93RzM4,,julie.rivera@orphan-enterprise.com,Julie,Rivera,Chief Security Officer,Active,Security Executive,,,35,False,,False,False
0036Z2GLL7P2Gne0F7,001DXQsedBEmLtST18,jacqueline.nelson@hancockandsons.com,Jacqueline,Nelson,,Active,,Manager,,21,False,,False,False
003HVhssnTJns5NZcC,001ozlNAbMmKyRmUYd,john.martinez@mccarthyinc.com,John,Martinez,Information Security Manager,Nurture,Security Management,Individual Contributor,,30,False,,False,False
003a3lvgEfFjhEjOoy,001UnAvwSWJfdjMPqP,james.wilson@woodscalhounandschmidt.com,James,Wilson,,Nurture,,,,29,False,,False,False
003BiUa2RgriAubP67,001mn1uj3a1iipkOba,amanda.gill@russellgroup.com,Amanda,Gill,Director of Information Security,Nurture,,Director,,36,False,,False,False
003V2F50yggbjFVoQv,001pxYyhIKHQI7CRBs,jacob.robinson@manninggroup.com,Jacob,Robinson,Director of Information Security,Stale,Security Leadership,Individual Contributor,,29,False,,True,False
003AMTlrhqRPADWgTL,001f7ZJ69PqcUDO4lK,todd.hardy@hickmanltd.com,Todd,Hardy,,Nurture,Security Operations,,,62,False,,False,False
0035AMfdzsNouDFNsq,001rNHu9GCLgR0OVSn,tiffany.warren@house-glover.com,Tiffany,Warren,,Active,Security Leadership,C-Suite,,46,False,,False,False
003dUnD4gl6wsgaI1u,001Ybd3Bh4ZucCkJYy,justin.garcia@burkemartinezandriggs.com,Justin,Garcia,Cybersecurity Manager,Nurture,Security Management,,,46,False,,False,False
003nx3iUhK4OlR5eHv,001iYeJA7oqtXRTtqe,james.perez@johnston-odonnell.com,James,Perez,,Active,Security Executive,C-Suite,,69,False,,False,False
003S3V0IvwNhBDG7Xk,001W1GC7dDyQE4efLe,harry.smith@graygroup.com,Harry,Smith,,Stale,,Director,,77,False,,False,False
